Patches,Labels
Arja_patch_Defects4J_Lang_43_0_67,Overfitting
Arja_patch_Defects4J_Lang_63_0_152,Overfitting
Arja_patch_Defects4J_Lang_43_0_22,Overfitting
Arja_patch_Defects4J_Lang_63_0_117,Overfitting
Arja_patch_Defects4J_Lang_50_0_23,Overfitting
Arja_patch_Defects4J_Lang_50_0_66,Overfitting
Arja_patch_Defects4J_Lang_63_0_216,Overfitting
Arja_patch_Defects4J_Lang_27_0_28,Overfitting
Arja_patch_Defects4J_Lang_7_0_49,Overfitting
Arja_patch_Defects4J_Lang_16_0_67,Overfitting
Arja_patch_Defects4J_Lang_61_0_5,Overfitting
Arja_patch_Defects4J_Lang_16_0_22,Overfitting
Arja_patch_Defects4J_Lang_45_0_28,Overfitting
Arja_patch_Defects4J_Lang_58_0_18,Overfitting
Arja_patch_Defects4J_Lang_7_0_105,Overfitting
Arja_patch_Defects4J_Lang_58_0_25,Overfitting
Arja_patch_Defects4J_Lang_45_0_15,Overfitting
Arja_patch_Defects4J_Lang_7_0_89,Overfitting
Arja_patch_Defects4J_Lang_51_0_72,Overfitting
Arja_patch_Defects4J_Lang_51_0_37,Overfitting
Arja_patch_Defects4J_Lang_7_0_31,Overfitting
Arja_patch_Defects4J_Lang_7_0_74,Overfitting
Arja_patch_Defects4J_Lang_61_0_14,Overfitting
Arja_patch_Defects4J_Lang_27_0_15,Overfitting
Arja_patch_Defects4J_Lang_27_0_50,Overfitting
Arja_patch_Defects4J_Lang_55_0_6,Overfitting
Arja_patch_Defects4J_Lang_63_0_192,Overfitting
Arja_patch_Defects4J_Lang_63_0_52,Overfitting
Arja_patch_Defects4J_Lang_50_0_118,Overfitting
Arja_patch_Defects4J_Lang_59_0_49,Overfitting
Arja_patch_Defects4J_Lang_7_0_15,Overfitting
Arja_patch_Defects4J_Lang_7_0_50,Overfitting
Arja_patch_Defects4J_Lang_51_0_56,Overfitting
Arja_patch_Defects4J_Lang_58_0_44,Overfitting
Arja_patch_Defects4J_Lang_45_0_31,Overfitting
Arja_patch_Defects4J_Lang_51_0_117,Overfitting
Arja_patch_Defects4J_Lang_51_0_152,Overfitting
Arja_patch_Defects4J_Lang_50_0_82,Overfitting
Arja_patch_Defects4J_Lang_59_0_28,Overfitting
Arja_patch_Defects4J_Lang_43_0_83,Overfitting
Arja_patch_Defects4J_Lang_60_0_19,Overfitting
Arja_patch_Defects4J_Lang_63_0_76,Overfitting
Arja_patch_Defects4J_Lang_63_0_33,Overfitting
Arja_patch_Defects4J_Lang_27_0_31,Overfitting
Arja_patch_Defects4J_Lang_16_0_7,Overfitting
Arja_patch_Defects4J_Lang_50_0_101,Overfitting
Arja_patch_Defects4J_Lang_50_0_42,Overfitting
Arja_patch_Defects4J_Lang_27_0_49,Overfitting
Arja_patch_Defects4J_Lang_59_0_15,Overfitting
Arja_patch_Defects4J_Lang_59_0_50,Overfitting
Arja_patch_Defects4J_Lang_43_0_43,Overfitting
Arja_patch_Defects4J_Lang_63_0_176,Overfitting
Arja_patch_Defects4J_Lang_60_0_6,Overfitting
Arja_patch_Defects4J_Lang_63_0_133,Overfitting
Arja_patch_Defects4J_Lang_7_0_90,Overfitting
Arja_patch_Defects4J_Lang_7_0_28,Overfitting
Arja_patch_Defects4J_Lang_16_0_43,Overfitting
Arja_patch_Defects4J_Lang_59_0_17,Overfitting
Arja_patch_Defects4J_Lang_59_0_52,Overfitting
Arja_patch_Defects4J_Lang_43_0_41,Overfitting
Arja_patch_Defects4J_Lang_63_0_174,Overfitting
Arja_patch_Defects4J_Lang_60_0_4,Overfitting
Arja_patch_Defects4J_Lang_63_0_131,Overfitting
Arja_patch_Defects4J_Lang_51_0_128,Overfitting
Arja_patch_Defects4J_Lang_50_0_40,Overfitting
Arja_patch_Defects4J_Lang_63_0_189,Overfitting
Arja_patch_Defects4J_Lang_50_0_103,Overfitting
Arja_patch_Defects4J_Lang_63_0_49,Overfitting
Arja_patch_Defects4J_Lang_51_0_69,Overfitting
Arja_patch_Defects4J_Lang_16_0_41,Overfitting
Arja_patch_Defects4J_Lang_27_0_8,Overfitting
Arja_patch_Defects4J_Lang_7_0_92,Overfitting
Arja_patch_Defects4J_Lang_51_0_94,Overfitting
Arja_patch_Defects4J_Lang_58_0_46,Overfitting
Arja_patch_Defects4J_Lang_45_0_33,Overfitting
Arja_patch_Defects4J_Lang_51_0_54,Overfitting
Arja_patch_Defects4J_Lang_45_0_9,Overfitting
Arja_patch_Defects4J_Lang_7_0_17,Overfitting
Arja_patch_Defects4J_Lang_7_0_52,Overfitting
Arja_patch_Defects4J_Lang_16_0_39,Overfitting
Arja_patch_Defects4J_Lang_50_0_38,Overfitting
Arja_patch_Defects4J_Lang_27_0_33,Overfitting
Arja_patch_Defects4J_Lang_43_0_81,Overfitting
Arja_patch_Defects4J_Lang_63_0_74,Overfitting
Arja_patch_Defects4J_Lang_63_0_31,Overfitting
Arja_patch_Defects4J_Lang_63_0_89,Overfitting
Arja_patch_Defects4J_Lang_43_0_39,Overfitting
Arja_patch_Defects4J_Lang_63_0_149,Overfitting
Arja_patch_Defects4J_Lang_58_0_6,Overfitting
Arja_patch_Defects4J_Lang_51_0_115,Overfitting
Arja_patch_Defects4J_Lang_51_0_150,Overfitting
Arja_patch_Defects4J_Lang_50_0_80,Overfitting
Arja_patch_Defects4J_Lang_7_0_33,Overfitting
Arja_patch_Defects4J_Lang_7_0_76,Overfitting
Arja_patch_Defects4J_Lang_61_0_16,Overfitting
Arja_patch_Defects4J_Lang_16_0_58,Overfitting
Arja_patch_Defects4J_Lang_51_0_70,Overfitting
Arja_patch_Defects4J_Lang_51_0_35,Overfitting
Arja_patch_Defects4J_Lang_22_0_72,Overfitting
Arja_patch_Defects4J_Lang_58_0_27,Overfitting
Arja_patch_Defects4J_Lang_45_0_17,Overfitting
Arja_patch_Defects4J_Lang_51_0_131,Overfitting
Arja_patch_Defects4J_Lang_43_0_58,Overfitting
Arja_patch_Defects4J_Lang_63_0_190,Overfitting
Arja_patch_Defects4J_Lang_63_0_50,Overfitting
Arja_patch_Defects4J_Lang_50_0_59,Overfitting
Arja_patch_Defects4J_Lang_39_0_48,Overfitting
Arja_patch_Defects4J_Lang_27_0_17,Overfitting
Arja_patch_Defects4J_Lang_55_0_4,Overfitting
Arja_patch_Defects4J_Lang_27_0_52,Overfitting
Arja_patch_Defects4J_Lang_43_0_98,Overfitting
Arja_patch_Defects4J_Lang_63_0_28,Overfitting
Arja_patch_Defects4J_Lang_50_0_21,Overfitting
Arja_patch_Defects4J_Lang_50_0_64,Overfitting
Arja_patch_Defects4J_Lang_39_0_30,Overfitting
Arja_patch_Defects4J_Lang_63_0_214,Overfitting
Arja_patch_Defects4J_Lang_50_0_99,Overfitting
Arja_patch_Defects4J_Lang_51_0_149,Overfitting
Arja_patch_Defects4J_Lang_59_0_33,Overfitting
Arja_patch_Defects4J_Lang_63_0_90,Overfitting
Arja_patch_Defects4J_Lang_59_0_76,Overfitting
Arja_patch_Defects4J_Lang_43_0_65,Overfitting
Arja_patch_Defects4J_Lang_63_0_150,Overfitting
Arja_patch_Defects4J_Lang_43_0_20,Overfitting
Arja_patch_Defects4J_Lang_63_0_115,Overfitting
Arja_patch_Defects4J_Lang_39_0_123,Overfitting
Arja_patch_Defects4J_Lang_7_0_107,Overfitting
Arja_patch_Defects4J_Lang_16_0_65,Overfitting
Arja_patch_Defects4J_Lang_61_0_7,Overfitting
Arja_patch_Defects4J_Lang_16_0_20,Overfitting
Arja_patch_Defects4J_Lang_59_0_55,Overfitting
Arja_patch_Defects4J_Lang_59_0_10,Overfitting
Arja_patch_Defects4J_Lang_60_0_3,Overfitting
Arja_patch_Defects4J_Lang_63_0_136,Overfitting
Arja_patch_Defects4J_Lang_43_0_46,Overfitting
Arja_patch_Defects4J_Lang_63_0_173,Overfitting
Arja_patch_Defects4J_Lang_60_0_21,Overfitting
Arja_patch_Defects4J_Lang_50_0_104,Overfitting
Arja_patch_Defects4J_Lang_50_0_47,Overfitting
Arja_patch_Defects4J_Lang_39_0_56,Overfitting
Arja_patch_Defects4J_Lang_7_0_68,Overfitting
Arja_patch_Defects4J_Lang_16_0_46,Overfitting
Arja_patch_Defects4J_Lang_51_0_93,Overfitting
Arja_patch_Defects4J_Lang_58_0_39,Overfitting
Arja_patch_Defects4J_Lang_7_0_95,Overfitting
Arja_patch_Defects4J_Lang_45_0_34,Overfitting
Arja_patch_Defects4J_Lang_58_0_41,Overfitting
Arja_patch_Defects4J_Lang_7_0_55,Overfitting
Arja_patch_Defects4J_Lang_51_0_53,Overfitting
Arja_patch_Defects4J_Lang_22_0_51,Overfitting
Arja_patch_Defects4J_Lang_43_0_86,Overfitting
Arja_patch_Defects4J_Lang_63_0_36,Overfitting
Arja_patch_Defects4J_Lang_63_0_73,Overfitting
Arja_patch_Defects4J_Lang_27_0_34,Overfitting
Arja_patch_Defects4J_Lang_50_0_87,Overfitting
Arja_patch_Defects4J_Lang_51_0_157,Overfitting
Arja_patch_Defects4J_Lang_59_0_68,Overfitting
Arja_patch_Defects4J_Lang_51_0_77,Overfitting
Arja_patch_Defects4J_Lang_7_0_71,Overfitting
Arja_patch_Defects4J_Lang_61_0_11,Overfitting
Arja_patch_Defects4J_Lang_7_0_34,Overfitting
Arja_patch_Defects4J_Lang_58_0_20,Overfitting
Arja_patch_Defects4J_Lang_45_0_10,Overfitting
Arja_patch_Defects4J_Lang_51_0_136,Overfitting
Arja_patch_Defects4J_Lang_27_0_55,Overfitting
Arja_patch_Defects4J_Lang_55_0_3,Overfitting
Arja_patch_Defects4J_Lang_27_0_10,Overfitting
Arja_patch_Defects4J_Lang_63_0_197,Overfitting
Arja_patch_Defects4J_Lang_63_0_57,Overfitting
Arja_patch_Defects4J_Lang_50_0_63,Overfitting
Arja_patch_Defects4J_Lang_50_0_26,Overfitting
Arja_patch_Defects4J_Lang_63_0_213,Overfitting
Arja_patch_Defects4J_Lang_59_0_71,Overfitting
Arja_patch_Defects4J_Lang_63_0_97,Overfitting
Arja_patch_Defects4J_Lang_59_0_34,Overfitting
Arja_patch_Defects4J_Lang_43_0_27,Overfitting
Arja_patch_Defects4J_Lang_63_0_112,Overfitting
Arja_patch_Defects4J_Lang_43_0_62,Overfitting
Arja_patch_Defects4J_Lang_63_0_157,Overfitting
Arja_patch_Defects4J_Lang_7_0_100,Overfitting
Arja_patch_Defects4J_Lang_16_0_27,Overfitting
Arja_patch_Defects4J_Lang_16_0_62,Overfitting
Arja_patch_Defects4J_Lang_59_0_73,Overfitting
Arja_patch_Defects4J_Lang_63_0_95,Overfitting
Arja_patch_Defects4J_Lang_59_0_36,Overfitting
Arja_patch_Defects4J_Lang_43_0_25,Overfitting
Arja_patch_Defects4J_Lang_63_0_110,Overfitting
Arja_patch_Defects4J_Lang_43_0_60,Overfitting
Arja_patch_Defects4J_Lang_63_0_155,Overfitting
Arja_patch_Defects4J_Lang_63_0_68,Overfitting
Arja_patch_Defects4J_Lang_50_0_61,Overfitting
Arja_patch_Defects4J_Lang_50_0_24,Overfitting
Arja_patch_Defects4J_Lang_63_0_211,Overfitting
Arja_patch_Defects4J_Lang_16_0_25,Overfitting
Arja_patch_Defects4J_Lang_16_0_60,Overfitting
Arja_patch_Defects4J_Lang_61_0_2,Overfitting
Arja_patch_Defects4J_Lang_51_0_48,Overfitting
Arja_patch_Defects4J_Lang_51_0_88,Overfitting
Arja_patch_Defects4J_Lang_58_0_22,Overfitting
Arja_patch_Defects4J_Lang_45_0_12,Overfitting
Arja_patch_Defects4J_Lang_7_0_73,Overfitting
Arja_patch_Defects4J_Lang_61_0_13,Overfitting
Arja_patch_Defects4J_Lang_7_0_36,Overfitting
Arja_patch_Defects4J_Lang_16_0_18,Overfitting
Arja_patch_Defects4J_Lang_51_0_30,Overfitting
Arja_patch_Defects4J_Lang_63_0_195,Overfitting
Arja_patch_Defects4J_Lang_63_0_55,Overfitting
Arja_patch_Defects4J_Lang_50_0_19,Overfitting
Arja_patch_Defects4J_Lang_27_0_12,Overfitting
Arja_patch_Defects4J_Lang_51_0_134,Overfitting
Arja_patch_Defects4J_Lang_63_0_168,Overfitting
Arja_patch_Defects4J_Lang_43_0_18,Overfitting
Arja_patch_Defects4J_Lang_51_0_51,Overfitting
Arja_patch_Defects4J_Lang_22_0_16,Overfitting
Arja_patch_Defects4J_Lang_7_0_57,Overfitting
Arja_patch_Defects4J_Lang_7_0_12,Overfitting
Arja_patch_Defects4J_Lang_45_0_36,Overfitting
Arja_patch_Defects4J_Lang_58_0_43,Overfitting
Arja_patch_Defects4J_Lang_43_0_79,Overfitting
Arja_patch_Defects4J_Lang_63_0_109,Overfitting
Arja_patch_Defects4J_Lang_50_0_85,Overfitting
Arja_patch_Defects4J_Lang_51_0_155,Overfitting
Arja_patch_Defects4J_Lang_51_0_110,Overfitting
Arja_patch_Defects4J_Lang_50_0_78,Overfitting
Arja_patch_Defects4J_Lang_27_0_36,Overfitting
Arja_patch_Defects4J_Lang_63_0_208,Overfitting
Arja_patch_Defects4J_Lang_43_0_84,Overfitting
Arja_patch_Defects4J_Lang_63_0_34,Overfitting
Arja_patch_Defects4J_Lang_63_0_71,Overfitting
Arja_patch_Defects4J_Lang_50_0_45,Overfitting
Arja_patch_Defects4J_Lang_60_0_23,Overfitting
Arja_patch_Defects4J_Lang_50_0_106,Overfitting
Arja_patch_Defects4J_Lang_59_0_57,Overfitting
Arja_patch_Defects4J_Lang_59_0_12,Overfitting
Arja_patch_Defects4J_Lang_63_0_134,Overfitting
Arja_patch_Defects4J_Lang_43_0_44,Overfitting
Arja_patch_Defects4J_Lang_63_0_171,Overfitting
Arja_patch_Defects4J_Lang_7_0_97,Overfitting
Arja_patch_Defects4J_Lang_51_0_91,Overfitting
Arja_patch_Defects4J_Lang_16_0_44,Overfitting
Arja_patch_Defects4J_Lang_50_0_39,Overfitting
Arja_patch_Defects4J_Lang_27_0_32,Overfitting
Arja_patch_Defects4J_Lang_63_0_30,Overfitting
Arja_patch_Defects4J_Lang_63_0_75,Overfitting
Arja_patch_Defects4J_Lang_63_0_88,Overfitting
Arja_patch_Defects4J_Lang_63_0_148,Overfitting
Arja_patch_Defects4J_Lang_43_0_38,Overfitting
Arja_patch_Defects4J_Lang_58_0_7,Overfitting
Arja_patch_Defects4J_Lang_50_0_81,Overfitting
Arja_patch_Defects4J_Lang_51_0_151,Overfitting
Arja_patch_Defects4J_Lang_51_0_114,Overfitting
Arja_patch_Defects4J_Lang_45_0_32,Overfitting
Arja_patch_Defects4J_Lang_45_0_8,Overfitting
Arja_patch_Defects4J_Lang_7_0_53,Overfitting
Arja_patch_Defects4J_Lang_7_0_16,Overfitting
Arja_patch_Defects4J_Lang_16_0_38,Overfitting
Arja_patch_Defects4J_Lang_51_0_68,Overfitting
Arja_patch_Defects4J_Lang_16_0_40,Overfitting
Arja_patch_Defects4J_Lang_7_0_93,Overfitting
Arja_patch_Defects4J_Lang_27_0_9,Overfitting
Arja_patch_Defects4J_Lang_59_0_53,Overfitting
Arja_patch_Defects4J_Lang_59_0_16,Overfitting
Arja_patch_Defects4J_Lang_60_0_5,Overfitting
Arja_patch_Defects4J_Lang_63_0_130,Overfitting
Arja_patch_Defects4J_Lang_43_0_40,Overfitting
Arja_patch_Defects4J_Lang_63_0_175,Overfitting
Arja_patch_Defects4J_Lang_51_0_129,Overfitting
Arja_patch_Defects4J_Lang_50_0_41,Overfitting
Arja_patch_Defects4J_Lang_39_0_15,Overfitting
Arja_patch_Defects4J_Lang_63_0_188,Overfitting
Arja_patch_Defects4J_Lang_63_0_48,Overfitting
Arja_patch_Defects4J_Lang_50_0_102,Overfitting
Arja_patch_Defects4J_Lang_7_0_106,Overfitting
Arja_patch_Defects4J_Lang_16_0_21,Overfitting
Arja_patch_Defects4J_Lang_16_0_64,Overfitting
Arja_patch_Defects4J_Lang_61_0_6,Overfitting
Arja_patch_Defects4J_Lang_43_0_99,Overfitting
Arja_patch_Defects4J_Lang_63_0_29,Overfitting
Arja_patch_Defects4J_Lang_50_0_65,Overfitting
Arja_patch_Defects4J_Lang_50_0_20,Overfitting
Arja_patch_Defects4J_Lang_63_0_215,Overfitting
Arja_patch_Defects4J_Lang_51_0_148,Overfitting
Arja_patch_Defects4J_Lang_50_0_98,Overfitting
Arja_patch_Defects4J_Lang_59_0_77,Overfitting
Arja_patch_Defects4J_Lang_63_0_91,Overfitting
Arja_patch_Defects4J_Lang_59_0_32,Overfitting
Arja_patch_Defects4J_Lang_43_0_21,Overfitting
Arja_patch_Defects4J_Lang_63_0_114,Overfitting
Arja_patch_Defects4J_Lang_43_0_64,Overfitting
Arja_patch_Defects4J_Lang_63_0_151,Overfitting
Arja_patch_Defects4J_Lang_51_0_130,Overfitting
Arja_patch_Defects4J_Lang_43_0_59,Overfitting
Arja_patch_Defects4J_Lang_63_0_129,Overfitting
Arja_patch_Defects4J_Lang_63_0_191,Overfitting
Arja_patch_Defects4J_Lang_63_0_51,Overfitting
Arja_patch_Defects4J_Lang_50_0_58,Overfitting
Arja_patch_Defects4J_Lang_55_0_5,Overfitting
Arja_patch_Defects4J_Lang_27_0_53,Overfitting
Arja_patch_Defects4J_Lang_27_0_16,Overfitting
Arja_patch_Defects4J_Lang_7_0_77,Overfitting
Arja_patch_Defects4J_Lang_61_0_17,Overfitting
Arja_patch_Defects4J_Lang_7_0_32,Overfitting
Arja_patch_Defects4J_Lang_16_0_59,Overfitting
Arja_patch_Defects4J_Lang_51_0_34,Overfitting
Arja_patch_Defects4J_Lang_58_0_26,Overfitting
Arja_patch_Defects4J_Lang_45_0_16,Overfitting
Arja_patch_Defects4J_Lang_27_0_51,Overfitting
Arja_patch_Defects4J_Lang_55_0_7,Overfitting
Arja_patch_Defects4J_Lang_27_0_14,Overfitting
Arja_patch_Defects4J_Lang_63_0_193,Overfitting
Arja_patch_Defects4J_Lang_63_0_53,Overfitting
Arja_patch_Defects4J_Lang_59_0_48,Overfitting
Arja_patch_Defects4J_Lang_51_0_132,Overfitting
Arja_patch_Defects4J_Lang_58_0_24,Overfitting
Arja_patch_Defects4J_Lang_45_0_14,Overfitting
Arja_patch_Defects4J_Lang_7_0_88,Overfitting
Arja_patch_Defects4J_Lang_51_0_36,Overfitting
Arja_patch_Defects4J_Lang_51_0_73,Overfitting
Arja_patch_Defects4J_Lang_7_0_75,Overfitting
Arja_patch_Defects4J_Lang_61_0_15,Overfitting
Arja_patch_Defects4J_Lang_7_0_30,Overfitting
Arja_patch_Defects4J_Lang_7_0_48,Overfitting
Arja_patch_Defects4J_Lang_16_0_23,Overfitting
Arja_patch_Defects4J_Lang_16_0_66,Overfitting
Arja_patch_Defects4J_Lang_61_0_4,Overfitting
Arja_patch_Defects4J_Lang_45_0_29,Overfitting
Arja_patch_Defects4J_Lang_58_0_19,Overfitting
Arja_patch_Defects4J_Lang_7_0_104,Overfitting
Arja_patch_Defects4J_Lang_59_0_75,Overfitting
Arja_patch_Defects4J_Lang_63_0_93,Overfitting
Arja_patch_Defects4J_Lang_59_0_30,Overfitting
Arja_patch_Defects4J_Lang_43_0_23,Overfitting
Arja_patch_Defects4J_Lang_63_0_116,Overfitting
Arja_patch_Defects4J_Lang_43_0_66,Overfitting
Arja_patch_Defects4J_Lang_63_0_153,Overfitting
Arja_patch_Defects4J_Lang_50_0_67,Overfitting
Arja_patch_Defects4J_Lang_50_0_22,Overfitting
Arja_patch_Defects4J_Lang_63_0_217,Overfitting
Arja_patch_Defects4J_Lang_27_0_29,Overfitting
Arja_patch_Defects4J_Lang_51_0_97,Overfitting
Arja_patch_Defects4J_Lang_7_0_91,Overfitting
Arja_patch_Defects4J_Lang_7_0_29,Overfitting
Arja_patch_Defects4J_Lang_16_0_42,Overfitting
Arja_patch_Defects4J_Lang_50_0_100,Overfitting
Arja_patch_Defects4J_Lang_50_0_43,Overfitting
Arja_patch_Defects4J_Lang_27_0_48,Overfitting
Arja_patch_Defects4J_Lang_59_0_51,Overfitting
Arja_patch_Defects4J_Lang_59_0_14,Overfitting
Arja_patch_Defects4J_Lang_60_0_7,Overfitting
Arja_patch_Defects4J_Lang_63_0_132,Overfitting
Arja_patch_Defects4J_Lang_43_0_42,Overfitting
Arja_patch_Defects4J_Lang_63_0_177,Overfitting
Arja_patch_Defects4J_Lang_58_0_5,Overfitting
Arja_patch_Defects4J_Lang_50_0_83,Overfitting
Arja_patch_Defects4J_Lang_51_0_153,Overfitting
Arja_patch_Defects4J_Lang_51_0_116,Overfitting
Arja_patch_Defects4J_Lang_59_0_29,Overfitting
Arja_patch_Defects4J_Lang_60_0_18,Overfitting
Arja_patch_Defects4J_Lang_43_0_82,Overfitting
Arja_patch_Defects4J_Lang_63_0_32,Overfitting
Arja_patch_Defects4J_Lang_63_0_77,Overfitting
Arja_patch_Defects4J_Lang_27_0_30,Overfitting
Arja_patch_Defects4J_Lang_7_0_51,Overfitting
Arja_patch_Defects4J_Lang_7_0_14,Overfitting
Arja_patch_Defects4J_Lang_51_0_57,Overfitting
Arja_patch_Defects4J_Lang_45_0_30,Overfitting
Arja_patch_Defects4J_Lang_58_0_45,Overfitting
RSRepair_patch_Defects4J_Lang_51_0_1,Overfitting
RSRepair_patch_Defects4J_Lang_7_0_3,Overfitting
RSRepair_patch_Defects4J_Lang_45_0_1,Overfitting
RSRepair_patch_Defects4J_Lang_63_0_4,Overfitting
RSRepair_patch_Defects4J_Lang_63_0_6,Overfitting
RSRepair_patch_Defects4J_Lang_7_0_1,Overfitting
RSRepair_patch_Defects4J_Lang_63_0_2,Overfitting
RSRepair_patch_Defects4J_Lang_7_0_7,Overfitting
RSRepair_patch_Defects4J_Lang_7_0_2,Overfitting
RSRepair_patch_Defects4J_Lang_63_0_5,Overfitting
RSRepair_patch_Defects4J_Lang_63_0_1,Overfitting
RSRepair_patch_Defects4J_Lang_7_0_6,Overfitting
RSRepair_patch_Defects4J_Lang_7_0_4,Overfitting
RSRepair_patch_Defects4J_Lang_63_0_13,Overfitting
RSRepair_patch_Defects4J_Lang_7_0_8,Overfitting
RSRepair_patch_Defects4J_Lang_63_0_11,Overfitting
RSRepair_patch_Defects4J_Lang_63_0_15,Overfitting
RSRepair_patch_Defects4J_Lang_63_0_9,Overfitting
RSRepair_patch_Defects4J_Lang_7_0_12,Overfitting
RSRepair_patch_Defects4J_Lang_7_0_10,Overfitting
RSRepair_patch_Defects4J_Lang_63_0_17,Overfitting
RSRepair_patch_Defects4J_Lang_63_0_10,Overfitting
RSRepair_patch_Defects4J_Lang_63_0_12,Overfitting
RSRepair_patch_Defects4J_Lang_7_0_9,Overfitting
RSRepair_patch_Defects4J_Lang_7_0_11,Overfitting
RSRepair_patch_Defects4J_Lang_63_0_16,Overfitting
RSRepair_patch_Defects4J_Lang_63_0_8,Overfitting
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_230_,Overfitting
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_225_,Overfitting
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_631_,Overfitting
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_233_,Overfitting
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_1526_,Overfitting
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_509_,Overfitting
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_315_,Overfitting
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_833_,Overfitting
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_1519_,Overfitting
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_626_,Overfitting
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_646_,Overfitting
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_585_,Overfitting
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_873_,Overfitting
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_357_,Overfitting
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_56_,Overfitting
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_841_,Overfitting
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_1561_,Overfitting
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_649_,Overfitting
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_493_,Overfitting
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_1578_,Overfitting
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_643_,Overfitting
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_1274_,Overfitting
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_60_,Overfitting
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_538_,Overfitting
Arja_patch_Bears_traccar-traccar_255051210-255052458_0_122_,Overfitting
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_896_,Overfitting
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_503_,Overfitting
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_434_,Overfitting
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_61_,Overfitting
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_645_,Overfitting
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_132_,Overfitting
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_1220_,Overfitting
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_326_,Overfitting
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_598_,Overfitting
Arja_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_511_,Overfitting
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_199_,Overfitting
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_480_,Overfitting
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_495_,Overfitting
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_726_,Overfitting
Arja_patch_Bears_traccar-traccar_255051210-255052458_0_833_,Overfitting
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_960_,Overfitting
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_215_,Overfitting
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_231_,Overfitting
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_390_,Overfitting
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_471_,Overfitting
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_238_,Overfitting
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_140_,Overfitting
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_1154_,Overfitting
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_834_,Overfitting
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_568_,Overfitting
Arja_patch_Bears_traccar-traccar_255051210-255052458_0_830_,Overfitting
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_321_,Overfitting
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_214_,Overfitting
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_408_,Overfitting
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_1296_,Overfitting
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_795_,Overfitting
Arja_patch_Bears_traccar-traccar_255051210-255052458_0_482_,Overfitting
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_312_,Overfitting
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_1040_,Overfitting
